2026-05-11 02:44:23,759 - INFO - 正在计算 8 维特征全局统计量...
2026-05-11 02:44:30,657 - INFO - Dataset [TRAIN] 加载: ../koopman_train.npz | 90段 | 178110样本
2026-05-11 02:44:30,663 - INFO - Dataset [EVAL] 加载: ../koopman_val.npz | 3段 | 35937样本
2026-05-11 02:47:32,428 - INFO - Ep [026/100] LR:0.005000 | Loss:1.2295 (Pr:0.1157, Ac:0.0009, Rc:0.0341, Lr:0.0213, Iner:0.0025) | Val:0.3977 | Pwr: [Pwr: N/A]
2026-05-11 02:47:39,238 - INFO - Ep [027/100] LR:0.005000 | Loss:1.1706 (Pr:0.1103, Ac:0.0008, Rc:0.0325, Lr:0.0196, Iner:0.0022) | Val:0.3401 | Pwr: [Pwr: N/A]
2026-05-11 02:47:45,848 - INFO - Ep [028/100] LR:0.005000 | Loss:1.1619 (Pr:0.1097, Ac:0.0008, Rc:0.0323, Lr:0.0188, Iner:0.0019) | Val:0.3904 | Pwr: [Pwr: N/A]
2026-05-11 02:47:52,496 - INFO - Ep [029/100] LR:0.005000 | Loss:1.1601 (Pr:0.1097, Ac:0.0008, Rc:0.0321, Lr:0.0188, Iner:0.0016) | Val:0.4945 | Pwr: [Pwr: N/A]
2026-05-11 02:47:59,304 - INFO - Ep [030/100] LR:0.005000 | Loss:1.1856 (Pr:0.1123, Ac:0.0008, Rc:0.0322, Lr:0.0189, Iner:0.0014) | Val:0.3486 | Pwr: [Pwr: N/A]
2026-05-11 02:48:06,004 - INFO - Ep [031/100] LR:0.005000 | Loss:1.1348 (Pr:0.1076, Ac:0.0008, Rc:0.0308, Lr:0.0179, Iner:0.0013) | Val:0.3523 | Pwr: [Pwr: N/A]
2026-05-11 02:48:12,641 - INFO - Ep [032/100] LR:0.005000 | Loss:1.1358 (Pr:0.1078, Ac:0.0008, Rc:0.0307, Lr:0.0175, Iner:0.0011) | Val:0.2599 | Pwr: [Pwr: N/A]
2026-05-11 02:48:19,621 - INFO - Ep [033/100] LR:0.005000 | Loss:1.1148 (Pr:0.1058, Ac:0.0008, Rc:0.0304, Lr:0.0173, Iner:0.0010) | Val:0.4196 | Pwr: [Pwr: N/A]
2026-05-11 02:48:26,343 - INFO - Ep [034/100] LR:0.005000 | Loss:1.1278 (Pr:0.1071, Ac:0.0008, Rc:0.0301, Lr:0.0180, Iner:0.0009) | Val:0.4192 | Pwr: [Pwr: N/A]
2026-05-11 02:48:33,329 - INFO - Ep [035/100] LR:0.005000 | Loss:1.1454 (Pr:0.1088, Ac:0.0008, Rc:0.0302, Lr:0.0181, Iner:0.0010) | Val:0.3669 | Pwr: [Pwr: N/A]
2026-05-11 02:48:39,974 - INFO - Ep [036/100] LR:0.005000 | Loss:1.1277 (Pr:0.1071, Ac:0.0008, Rc:0.0301, Lr:0.0177, Iner:0.0010) | Val:0.3406 | Pwr: [Pwr: N/A]
2026-05-11 02:48:46,438 - INFO - Ep [037/100] LR:0.005000 | Loss:1.1581 (Pr:0.1101, Ac:0.0008, Rc:0.0299, Lr:0.0181, Iner:0.0011) | Val:0.5398 | Pwr: [Pwr: N/A]
2026-05-11 02:48:53,012 - INFO - Ep [038/100] LR:0.005000 | Loss:1.1814 (Pr:0.1124, Ac:0.0008, Rc:0.0304, Lr:0.0176, Iner:0.0010) | Val:0.3756 | Pwr: [Pwr: N/A]
2026-05-11 02:48:59,833 - INFO - Ep [039/100] LR:0.005000 | Loss:1.1221 (Pr:0.1066, Ac:0.0008, Rc:0.0294, Lr:0.0172, Iner:0.0011) | Val:0.2723 | Pwr: [Pwr: N/A]
2026-05-11 02:49:06,534 - INFO - Ep [040/100] LR:0.005000 | Loss:1.1150 (Pr:0.1060, Ac:0.0008, Rc:0.0290, Lr:0.0169, Iner:0.0010) | Val:0.3460 | Pwr: [Pwr: N/A]
2026-05-11 02:49:13,160 - INFO - Ep [041/100] LR:0.005000 | Loss:1.1190 (Pr:0.1065, Ac:0.0008, Rc:0.0288, Lr:0.0170, Iner:0.0009) | Val:0.4498 | Pwr: [Pwr: N/A]
