2026-05-11 02:11:59,243 - INFO - 正在计算 8 维特征全局统计量...
2026-05-11 02:12:06,142 - INFO - Dataset [TRAIN] 加载: ../koopman_train.npz | 90段 | 178110样本
2026-05-11 02:12:06,148 - INFO - Dataset [EVAL] 加载: ../koopman_val.npz | 3段 | 35937样本
2026-05-11 02:13:29,001 - INFO - Ep [011/100] LR:0.010000 | Loss:2.2311 (Pr:0.2140, Ac:0.0008, Rc:0.0627, Lr:0.0106, Iner:0.0027) | Val:1.0847 | Pwr: [Pwr: N/A]
2026-05-11 02:13:36,028 - INFO - Ep [012/100] LR:0.010000 | Loss:1.9398 (Pr:0.1859, Ac:0.0006, Rc:0.0575, Lr:0.0076, Iner:0.0025) | Val:1.1184 | Pwr: [Pwr: N/A]
2026-05-11 02:13:42,798 - INFO - Ep [013/100] LR:0.010000 | Loss:2.0144 (Pr:0.1937, Ac:0.0006, Rc:0.0567, Lr:0.0072, Iner:0.0022) | Val:1.4934 | Pwr: [Pwr: N/A]
2026-05-11 02:13:49,583 - INFO - Ep [014/100] LR:0.010000 | Loss:2.0453 (Pr:0.1968, Ac:0.0006, Rc:0.0571, Lr:0.0078, Iner:0.0020) | Val:1.5599 | Pwr: [Pwr: N/A]
2026-05-11 02:13:56,265 - INFO - Ep [015/100] LR:0.010000 | Loss:2.2299 (Pr:0.2150, Ac:0.0007, Rc:0.0587, Lr:0.0084, Iner:0.0018) | Val:1.2246 | Pwr: [Pwr: N/A]
2026-05-11 02:14:03,253 - INFO - Ep [016/100] LR:0.010000 | Loss:2.0490 (Pr:0.1973, Ac:0.0006, Rc:0.0566, Lr:0.0076, Iner:0.0017) | Val:1.2759 | Pwr: [Pwr: N/A]
2026-05-11 02:14:10,295 - INFO - Ep [017/100] LR:0.010000 | Loss:1.9129 (Pr:0.1841, Ac:0.0005, Rc:0.0548, Lr:0.0068, Iner:0.0015) | Val:0.9865 | Pwr: [Pwr: N/A]
2026-05-11 02:14:17,263 - INFO - Ep [018/100] LR:0.010000 | Loss:2.0133 (Pr:0.1943, Ac:0.0006, Rc:0.0536, Lr:0.0071, Iner:0.0013) | Val:1.2472 | Pwr: [Pwr: N/A]
2026-05-11 02:14:24,057 - INFO - Ep [019/100] LR:0.010000 | Loss:2.2802 (Pr:0.2203, Ac:0.0007, Rc:0.0584, Lr:0.0081, Iner:0.0014) | Val:1.3088 | Pwr: [Pwr: N/A]
2026-05-11 02:14:31,104 - INFO - Ep [020/100] LR:0.010000 | Loss:2.7673 (Pr:0.2688, Ac:0.0007, Rc:0.0595, Lr:0.0085, Iner:0.0016) | Val:0.8480 | Pwr: [Pwr: N/A]
2026-05-11 02:14:38,095 - INFO - Ep [021/100] LR:0.010000 | Loss:1.9609 (Pr:0.1886, Ac:0.0006, Rc:0.0547, Lr:0.0073, Iner:0.0019) | Val:1.3345 | Pwr: [Pwr: N/A]
2026-05-11 02:14:44,897 - INFO - Ep [022/100] LR:0.010000 | Loss:1.8165 (Pr:0.1747, Ac:0.0005, Rc:0.0522, Lr:0.0068, Iner:0.0016) | Val:1.0040 | Pwr: [Pwr: N/A]
2026-05-11 02:14:51,452 - INFO - Ep [023/100] LR:0.010000 | Loss:1.9916 (Pr:0.1924, Ac:0.0005, Rc:0.0518, Lr:0.0068, Iner:0.0013) | Val:1.7829 | Pwr: [Pwr: N/A]
2026-05-11 02:14:58,594 - INFO - Ep [024/100] LR:0.010000 | Loss:2.2358 (Pr:0.2163, Ac:0.0007, Rc:0.0550, Lr:0.0078, Iner:0.0014) | Val:1.1906 | Pwr: [Pwr: N/A]
2026-05-11 02:15:05,554 - INFO - Ep [025/100] LR:0.005000 | Loss:1.8878 (Pr:0.1820, Ac:0.0006, Rc:0.0513, Lr:0.0064, Iner:0.0015) | Val:1.0791 | Pwr: [Pwr: N/A]
2026-05-11 02:15:12,604 - INFO - Ep [026/100] LR:0.005000 | Loss:1.5480 (Pr:0.1486, Ac:0.0005, Rc:0.0474, Lr:0.0056, Iner:0.0013) | Val:0.7994 | Pwr: [Pwr: N/A]
2026-05-11 02:15:19,310 - INFO - Ep [027/100] LR:0.005000 | Loss:1.4125 (Pr:0.1355, Ac:0.0005, Rc:0.0441, Lr:0.0056, Iner:0.0011) | Val:0.7311 | Pwr: [Pwr: N/A]
2026-05-11 02:15:26,248 - INFO - Ep [028/100] LR:0.005000 | Loss:1.3883 (Pr:0.1333, Ac:0.0005, Rc:0.0423, Lr:0.0056, Iner:0.0010) | Val:0.7985 | Pwr: [Pwr: N/A]
2026-05-11 02:15:33,097 - INFO - Ep [029/100] LR:0.005000 | Loss:1.3868 (Pr:0.1333, Ac:0.0005, Rc:0.0410, Lr:0.0057, Iner:0.0009) | Val:0.6165 | Pwr: [Pwr: N/A]
2026-05-11 02:15:39,783 - INFO - Ep [030/100] LR:0.005000 | Loss:1.3558 (Pr:0.1304, Ac:0.0005, Rc:0.0403, Lr:0.0055, Iner:0.0007) | Val:0.7956 | Pwr: [Pwr: N/A]
2026-05-11 02:15:46,642 - INFO - Ep [031/100] LR:0.005000 | Loss:1.3510 (Pr:0.1301, Ac:0.0005, Rc:0.0393, Lr:0.0055, Iner:0.0006) | Val:0.6694 | Pwr: [Pwr: N/A]
2026-05-11 02:15:53,360 - INFO - Ep [032/100] LR:0.005000 | Loss:1.3353 (Pr:0.1285, Ac:0.0005, Rc:0.0395, Lr:0.0055, Iner:0.0006) | Val:0.7405 | Pwr: [Pwr: N/A]
2026-05-11 02:16:00,291 - INFO - Ep [033/100] LR:0.005000 | Loss:1.4626 (Pr:0.1412, Ac:0.0005, Rc:0.0403, Lr:0.0056, Iner:0.0005) | Val:0.6015 | Pwr: [Pwr: N/A]
2026-05-11 02:16:07,344 - INFO - Ep [034/100] LR:0.005000 | Loss:1.3608 (Pr:0.1312, Ac:0.0005, Rc:0.0389, Lr:0.0054, Iner:0.0005) | Val:0.5791 | Pwr: [Pwr: N/A]
2026-05-11 02:16:13,913 - INFO - Ep [035/100] LR:0.005000 | Loss:1.7437 (Pr:0.1690, Ac:0.0005, Rc:0.0410, Lr:0.0071, Iner:0.0007) | Val:0.6483 | Pwr: [Pwr: N/A]
2026-05-11 02:16:21,101 - INFO - Ep [036/100] LR:0.005000 | Loss:1.6557 (Pr:0.1598, Ac:0.0005, Rc:0.0422, Lr:0.0072, Iner:0.0011) | Val:0.8863 | Pwr: [Pwr: N/A]
2026-05-11 02:16:27,782 - INFO - Ep [037/100] LR:0.005000 | Loss:1.3811 (Pr:0.1328, Ac:0.0005, Rc:0.0400, Lr:0.0054, Iner:0.0010) | Val:0.6880 | Pwr: [Pwr: N/A]
2026-05-11 02:16:34,614 - INFO - Ep [038/100] LR:0.005000 | Loss:1.4540 (Pr:0.1402, Ac:0.0005, Rc:0.0398, Lr:0.0058, Iner:0.0009) | Val:1.6853 | Pwr: [Pwr: N/A]
2026-05-11 02:16:41,327 - INFO - Ep [039/100] LR:0.005000 | Loss:1.6104 (Pr:0.1553, Ac:0.0005, Rc:0.0426, Lr:0.0070, Iner:0.0010) | Val:0.9071 | Pwr: [Pwr: N/A]
2026-05-11 02:16:48,019 - INFO - Ep [040/100] LR:0.005000 | Loss:1.3890 (Pr:0.1337, Ac:0.0005, Rc:0.0397, Lr:0.0053, Iner:0.0010) | Val:0.7483 | Pwr: [Pwr: N/A]
2026-05-11 02:16:54,930 - INFO - Ep [041/100] LR:0.005000 | Loss:1.3417 (Pr:0.1291, Ac:0.0005, Rc:0.0388, Lr:0.0053, Iner:0.0008) | Val:0.7733 | Pwr: [Pwr: N/A]
2026-05-11 02:17:01,799 - INFO - Ep [042/100] LR:0.005000 | Loss:1.3151 (Pr:0.1266, Ac:0.0005, Rc:0.0385, Lr:0.0054, Iner:0.0006) | Val:0.5565 | Pwr: [Pwr: N/A]
2026-05-11 02:17:08,414 - INFO - Ep [043/100] LR:0.005000 | Loss:1.4138 (Pr:0.1364, Ac:0.0005, Rc:0.0388, Lr:0.0059, Iner:0.0006) | Val:0.7280 | Pwr: [Pwr: N/A]
2026-05-11 02:17:15,059 - INFO - Ep [044/100] LR:0.005000 | Loss:1.8462 (Pr:0.1794, Ac:0.0005, Rc:0.0399, Lr:0.0067, Iner:0.0007) | Val:1.1972 | Pwr: [Pwr: N/A]
2026-05-11 02:17:22,113 - INFO - Ep [045/100] LR:0.005000 | Loss:1.5619 (Pr:0.1503, Ac:0.0005, Rc:0.0419, Lr:0.0065, Iner:0.0016) | Val:0.8495 | Pwr: [Pwr: N/A]
2026-05-11 02:17:29,123 - INFO - Ep [046/100] LR:0.005000 | Loss:1.3793 (Pr:0.1326, Ac:0.0005, Rc:0.0392, Lr:0.0053, Iner:0.0014) | Val:0.6060 | Pwr: [Pwr: N/A]
2026-05-11 02:17:35,949 - INFO - Ep [047/100] LR:0.005000 | Loss:1.3506 (Pr:0.1299, Ac:0.0005, Rc:0.0389, Lr:0.0055, Iner:0.0010) | Val:0.6190 | Pwr: [Pwr: N/A]
2026-05-11 02:17:42,681 - INFO - Ep [048/100] LR:0.005000 | Loss:1.7125 (Pr:0.1658, Ac:0.0005, Rc:0.0408, Lr:0.0061, Iner:0.0010) | Val:0.6764 | Pwr: [Pwr: N/A]
2026-05-11 02:17:49,322 - INFO - Ep [049/100] LR:0.005000 | Loss:1.5461 (Pr:0.1489, Ac:0.0005, Rc:0.0420, Lr:0.0060, Iner:0.0014) | Val:0.6535 | Pwr: [Pwr: N/A]
2026-05-11 02:17:56,184 - INFO - Ep [050/100] LR:0.002500 | Loss:1.4256 (Pr:0.1371, Ac:0.0005, Rc:0.0401, Lr:0.0057, Iner:0.0013) | Val:0.6325 | Pwr: [Pwr: N/A]
2026-05-11 02:18:03,445 - INFO - Ep [051/100] LR:0.002500 | Loss:1.2370 (Pr:0.1188, Ac:0.0005, Rc:0.0370, Lr:0.0050, Iner:0.0010) | Val:0.5842 | Pwr: [Pwr: N/A]
2026-05-11 02:18:10,684 - INFO - Ep [052/100] LR:0.002500 | Loss:1.2075 (Pr:0.1160, Ac:0.0005, Rc:0.0357, Lr:0.0051, Iner:0.0009) | Val:0.5193 | Pwr: [Pwr: N/A]
2026-05-11 02:18:17,518 - INFO - Ep [053/100] LR:0.002500 | Loss:1.1845 (Pr:0.1139, Ac:0.0005, Rc:0.0348, Lr:0.0051, Iner:0.0007) | Val:0.5771 | Pwr: [Pwr: N/A]
2026-05-11 02:18:24,424 - INFO - Ep [054/100] LR:0.002500 | Loss:1.2268 (Pr:0.1181, Ac:0.0005, Rc:0.0351, Lr:0.0051, Iner:0.0006) | Val:0.5852 | Pwr: [Pwr: N/A]
2026-05-11 02:18:31,411 - INFO - Ep [055/100] LR:0.002500 | Loss:1.1768 (Pr:0.1133, Ac:0.0005, Rc:0.0344, Lr:0.0050, Iner:0.0005) | Val:0.4625 | Pwr: [Pwr: N/A]
2026-05-11 02:18:38,220 - INFO - Ep [056/100] LR:0.002500 | Loss:1.1660 (Pr:0.1123, Ac:0.0005, Rc:0.0339, Lr:0.0051, Iner:0.0004) | Val:0.5445 | Pwr: [Pwr: N/A]
2026-05-11 02:18:44,869 - INFO - Ep [057/100] LR:0.002500 | Loss:1.1655 (Pr:0.1123, Ac:0.0005, Rc:0.0337, Lr:0.0052, Iner:0.0003) | Val:0.5670 | Pwr: [Pwr: N/A]
2026-05-11 02:18:51,917 - INFO - Ep [058/100] LR:0.002500 | Loss:1.1619 (Pr:0.1120, Ac:0.0005, Rc:0.0333, Lr:0.0053, Iner:0.0003) | Val:0.5291 | Pwr: [Pwr: N/A]
2026-05-11 02:18:59,027 - INFO - Ep [059/100] LR:0.002500 | Loss:1.1922 (Pr:0.1150, Ac:0.0004, Rc:0.0336, Lr:0.0053, Iner:0.0003) | Val:0.4646 | Pwr: [Pwr: N/A]
2026-05-11 02:19:05,785 - INFO - Ep [060/100] LR:0.002500 | Loss:1.1537 (Pr:0.1112, Ac:0.0005, Rc:0.0330, Lr:0.0054, Iner:0.0003) | Val:0.6166 | Pwr: [Pwr: N/A]
2026-05-11 02:19:12,628 - INFO - Ep [061/100] LR:0.002500 | Loss:1.1549 (Pr:0.1113, Ac:0.0005, Rc:0.0329, Lr:0.0054, Iner:0.0002) | Val:0.6486 | Pwr: [Pwr: N/A]
2026-05-11 02:19:19,834 - INFO - Ep [062/100] LR:0.002500 | Loss:1.1624 (Pr:0.1121, Ac:0.0005, Rc:0.0327, Lr:0.0056, Iner:0.0002) | Val:0.6784 | Pwr: [Pwr: N/A]
2026-05-11 02:19:26,503 - INFO - Ep [063/100] LR:0.002500 | Loss:1.1733 (Pr:0.1131, Ac:0.0005, Rc:0.0331, Lr:0.0055, Iner:0.0002) | Val:0.6135 | Pwr: [Pwr: N/A]
2026-05-11 02:19:33,300 - INFO - Ep [064/100] LR:0.002500 | Loss:1.1662 (Pr:0.1124, Ac:0.0005, Rc:0.0331, Lr:0.0055, Iner:0.0002) | Val:0.5999 | Pwr: [Pwr: N/A]
2026-05-11 02:19:40,014 - INFO - Ep [065/100] LR:0.002500 | Loss:1.6557 (Pr:0.1611, Ac:0.0005, Rc:0.0342, Lr:0.0067, Iner:0.0004) | Val:0.7149 | Pwr: [Pwr: N/A]
2026-05-11 02:19:47,038 - INFO - Ep [066/100] LR:0.002500 | Loss:1.4325 (Pr:0.1377, Ac:0.0005, Rc:0.0366, Lr:0.0077, Iner:0.0018) | Val:0.5988 | Pwr: [Pwr: N/A]
2026-05-11 02:19:53,967 - INFO - Ep [067/100] LR:0.002500 | Loss:1.1790 (Pr:0.1129, Ac:0.0005, Rc:0.0339, Lr:0.0059, Iner:0.0016) | Val:0.5240 | Pwr: [Pwr: N/A]
2026-05-11 02:20:00,935 - INFO - Ep [068/100] LR:0.002500 | Loss:1.1553 (Pr:0.1109, Ac:0.0005, Rc:0.0327, Lr:0.0054, Iner:0.0012) | Val:0.6560 | Pwr: [Pwr: N/A]
2026-05-11 02:20:07,568 - INFO - Ep [069/100] LR:0.002500 | Loss:1.1418 (Pr:0.1098, Ac:0.0005, Rc:0.0324, Lr:0.0054, Iner:0.0008) | Val:0.5187 | Pwr: [Pwr: N/A]
2026-05-11 02:20:14,416 - INFO - Ep [070/100] LR:0.002500 | Loss:1.1425 (Pr:0.1100, Ac:0.0005, Rc:0.0321, Lr:0.0055, Iner:0.0006) | Val:0.5454 | Pwr: [Pwr: N/A]
2026-05-11 02:20:21,396 - INFO - Ep [071/100] LR:0.002500 | Loss:1.1380 (Pr:0.1096, Ac:0.0005, Rc:0.0322, Lr:0.0054, Iner:0.0005) | Val:0.5669 | Pwr: [Pwr: N/A]
2026-05-11 02:20:28,176 - INFO - Ep [072/100] LR:0.002500 | Loss:1.1380 (Pr:0.1097, Ac:0.0005, Rc:0.0319, Lr:0.0054, Iner:0.0003) | Val:0.5656 | Pwr: [Pwr: N/A]
2026-05-11 02:20:35,240 - INFO - Ep [073/100] LR:0.002500 | Loss:1.1337 (Pr:0.1093, Ac:0.0005, Rc:0.0319, Lr:0.0055, Iner:0.0003) | Val:0.5414 | Pwr: [Pwr: N/A]
2026-05-11 02:20:41,789 - INFO - Ep [074/100] LR:0.002500 | Loss:1.1318 (Pr:0.1091, Ac:0.0004, Rc:0.0315, Lr:0.0055, Iner:0.0003) | Val:0.6095 | Pwr: [Pwr: N/A]
2026-05-11 02:20:48,655 - INFO - Ep [075/100] LR:0.001250 | Loss:1.1309 (Pr:0.1090, Ac:0.0005, Rc:0.0315, Lr:0.0056, Iner:0.0002) | Val:0.6300 | Pwr: [Pwr: N/A]
2026-05-11 02:20:55,507 - INFO - Ep [076/100] LR:0.001250 | Loss:1.0968 (Pr:0.1057, Ac:0.0005, Rc:0.0308, Lr:0.0055, Iner:0.0002) | Val:0.5457 | Pwr: [Pwr: N/A]
2026-05-11 02:21:02,108 - INFO - Ep [077/100] LR:0.001250 | Loss:1.0907 (Pr:0.1051, Ac:0.0005, Rc:0.0305, Lr:0.0055, Iner:0.0002) | Val:0.6107 | Pwr: [Pwr: N/A]
2026-05-11 02:21:09,100 - INFO - Ep [078/100] LR:0.001250 | Loss:1.0839 (Pr:0.1045, Ac:0.0004, Rc:0.0302, Lr:0.0054, Iner:0.0002) | Val:0.6121 | Pwr: [Pwr: N/A]
2026-05-11 02:21:15,936 - INFO - Ep [079/100] LR:0.001250 | Loss:1.0782 (Pr:0.1040, Ac:0.0004, Rc:0.0300, Lr:0.0055, Iner:0.0002) | Val:0.5261 | Pwr: [Pwr: N/A]
2026-05-11 02:21:22,728 - INFO - Ep [080/100] LR:0.001250 | Loss:1.0713 (Pr:0.1033, Ac:0.0004, Rc:0.0296, Lr:0.0055, Iner:0.0001) | Val:0.5409 | Pwr: [Pwr: N/A]
2026-05-11 02:21:29,445 - INFO - Ep [081/100] LR:0.001250 | Loss:1.0788 (Pr:0.1041, Ac:0.0004, Rc:0.0296, Lr:0.0056, Iner:0.0001) | Val:0.6260 | Pwr: [Pwr: N/A]
2026-05-11 02:21:36,620 - INFO - Ep [082/100] LR:0.001250 | Loss:1.0807 (Pr:0.1043, Ac:0.0004, Rc:0.0297, Lr:0.0055, Iner:0.0001) | Val:0.5839 | Pwr: [Pwr: N/A]
2026-05-11 02:21:43,359 - INFO - Ep [083/100] LR:0.001250 | Loss:1.0630 (Pr:0.1025, Ac:0.0004, Rc:0.0294, Lr:0.0055, Iner:0.0002) | Val:0.5847 | Pwr: [Pwr: N/A]
2026-05-11 02:21:50,606 - INFO - Ep [084/100] LR:0.001250 | Loss:1.0675 (Pr:0.1030, Ac:0.0004, Rc:0.0291, Lr:0.0056, Iner:0.0001) | Val:0.5957 | Pwr: [Pwr: N/A]
2026-05-11 02:21:57,724 - INFO - Ep [085/100] LR:0.001250 | Loss:1.0739 (Pr:0.1036, Ac:0.0004, Rc:0.0293, Lr:0.0056, Iner:0.0002) | Val:0.5335 | Pwr: [Pwr: N/A]
2026-05-11 02:22:04,683 - INFO - Ep [086/100] LR:0.001250 | Loss:1.0697 (Pr:0.1032, Ac:0.0004, Rc:0.0291, Lr:0.0057, Iner:0.0002) | Val:0.5766 | Pwr: [Pwr: N/A]
2026-05-11 02:22:11,562 - INFO - Ep [087/100] LR:0.001250 | Loss:1.0574 (Pr:0.1020, Ac:0.0004, Rc:0.0288, Lr:0.0056, Iner:0.0002) | Val:0.6823 | Pwr: [Pwr: N/A]
2026-05-11 02:22:18,244 - INFO - Ep [088/100] LR:0.001250 | Loss:1.0583 (Pr:0.1021, Ac:0.0004, Rc:0.0287, Lr:0.0057, Iner:0.0002) | Val:0.5679 | Pwr: [Pwr: N/A]
2026-05-11 02:22:25,190 - INFO - Ep [089/100] LR:0.001250 | Loss:1.0579 (Pr:0.1020, Ac:0.0004, Rc:0.0288, Lr:0.0057, Iner:0.0002) | Val:0.6409 | Pwr: [Pwr: N/A]
2026-05-11 02:22:32,453 - INFO - Ep [090/100] LR:0.001250 | Loss:1.0472 (Pr:0.1010, Ac:0.0004, Rc:0.0285, Lr:0.0057, Iner:0.0001) | Val:0.5335 | Pwr: [Pwr: N/A]
2026-05-11 02:22:39,210 - INFO - Ep [091/100] LR:0.001250 | Loss:1.0547 (Pr:0.1017, Ac:0.0004, Rc:0.0286, Lr:0.0057, Iner:0.0001) | Val:0.6544 | Pwr: [Pwr: N/A]
2026-05-11 02:22:46,044 - INFO - Ep [092/100] LR:0.001250 | Loss:1.0548 (Pr:0.1017, Ac:0.0004, Rc:0.0286, Lr:0.0058, Iner:0.0002) | Val:0.5701 | Pwr: [Pwr: N/A]
2026-05-11 02:22:53,121 - INFO - Ep [093/100] LR:0.001250 | Loss:1.0388 (Pr:0.1002, Ac:0.0004, Rc:0.0284, Lr:0.0058, Iner:0.0002) | Val:0.5895 | Pwr: [Pwr: N/A]
2026-05-11 02:23:00,249 - INFO - Ep [094/100] LR:0.001250 | Loss:1.0446 (Pr:0.1008, Ac:0.0004, Rc:0.0283, Lr:0.0057, Iner:0.0002) | Val:0.5751 | Pwr: [Pwr: N/A]
2026-05-11 02:23:07,189 - INFO - Ep [095/100] LR:0.001250 | Loss:1.0478 (Pr:0.1011, Ac:0.0004, Rc:0.0283, Lr:0.0058, Iner:0.0002) | Val:0.6265 | Pwr: [Pwr: N/A]
2026-05-11 02:23:14,231 - INFO - Ep [096/100] LR:0.001250 | Loss:1.0374 (Pr:0.1000, Ac:0.0004, Rc:0.0281, Lr:0.0058, Iner:0.0002) | Val:0.6426 | Pwr: [Pwr: N/A]
2026-05-11 02:23:21,226 - INFO - Ep [097/100] LR:0.001250 | Loss:1.0355 (Pr:0.0999, Ac:0.0005, Rc:0.0280, Lr:0.0058, Iner:0.0001) | Val:0.5763 | Pwr: [Pwr: N/A]
2026-05-11 02:23:28,082 - INFO - Ep [098/100] LR:0.001250 | Loss:1.0337 (Pr:0.0997, Ac:0.0005, Rc:0.0279, Lr:0.0059, Iner:0.0002) | Val:0.5934 | Pwr: [Pwr: N/A]
2026-05-11 02:23:34,766 - INFO - Ep [099/100] LR:0.001250 | Loss:1.0344 (Pr:0.0997, Ac:0.0005, Rc:0.0281, Lr:0.0059, Iner:0.0002) | Val:0.5191 | Pwr: [Pwr: N/A]
2026-05-11 02:23:41,717 - INFO - Ep [100/100] LR:0.000625 | Loss:1.0323 (Pr:0.0995, Ac:0.0005, Rc:0.0280, Lr:0.0059, Iner:0.0002) | Val:0.5689 | Pwr: [Pwr: N/A]
2026-05-11 02:23:41,756 - INFO - 
>>> 训练完成！
2026-05-11 02:23:41,992 - INFO - >>> [完美导出] 高维 OSQP 矩阵参数已导出至: ../checkpoints/koopman_deploy_params.yaml
