2026-05-13 01:07:44,753 - INFO - ==================================================
2026-05-13 01:07:44,753 - INFO - 训练参数及权重配置 (采用深层残差网络):
2026-05-13 01:07:44,753 - INFO -   train_data: koopman_train_merged.npz
2026-05-13 01:07:44,753 - INFO -   val_data: koopman_val.npz
2026-05-13 01:07:44,753 - INFO -   ckpt_dir: checkpoints
2026-05-13 01:07:44,753 - INFO -   log_dir: logs
2026-05-13 01:07:44,753 - INFO -   epochs: 150
2026-05-13 01:07:44,753 - INFO -   batch_size: 1024
2026-05-13 01:07:44,753 - INFO -   lr: 0.001
2026-05-13 01:07:44,753 - INFO -   weight_decay: 0.0001
2026-05-13 01:07:44,754 - INFO -   step_size: 30
2026-05-13 01:07:44,754 - INFO -   gamma: 0.5
2026-05-13 01:07:44,754 - INFO -   pred_len: 20
2026-05-13 01:07:44,754 - INFO -   num_workers: 12
2026-05-13 01:07:44,754 - INFO -   prefetch: 40
2026-05-13 01:07:44,754 - INFO -   w_pred: 30.0
2026-05-13 01:07:44,754 - INFO -   w_acc: 100.0
2026-05-13 01:07:44,754 - INFO -   w_recon: 20.0
2026-05-13 01:07:44,754 - INFO -   w_linear: 15.0
2026-05-13 01:07:44,754 - INFO -   w_stab: 0.1
2026-05-13 01:07:44,754 - INFO -   state_weights: 1.0,1.0,2.0,50.0,50.0,100.0
2026-05-13 01:07:44,754 - INFO - ==================================================
2026-05-13 01:07:44,810 - INFO - >>> 正在计算全局 Mean & Std...
2026-05-13 01:07:57,381 - INFO - Dataset [TRAIN] 加载完毕: koopman_train_merged.npz | 包含 99 个动态段 | 共 195921 个推演样本.
2026-05-13 01:07:57,393 - INFO - Dataset [EVAL] 加载完毕: koopman_val.npz | 包含 3 个动态段 | 共 35937 个推演样本.
2026-05-13 01:08:14,584 - INFO - Epoch [001/150] | LR: 0.001000 | Loss: 90.2885 (Pred:1.4165, Phy:0.0192, Recon:1.8480, Lin:0.2112) | Val Loss: 0.1620 | Mem: 248MB (3.2%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 01:08:29,036 - INFO - Epoch [002/150] | LR: 0.001000 | Loss: 4.8741 (Pred:0.1045, Phy:0.0002, Recon:0.0667, Lin:0.0208) | Val Loss: 0.2184 | Mem: 248MB (3.2%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 01:08:41,415 - INFO - Epoch [003/150] | LR: 0.001000 | Loss: 2.8579 (Pred:0.0657, Phy:0.0001, Recon:0.0336, Lin:0.0120) | Val Loss: 0.1144 | Mem: 248MB (3.2%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 01:08:53,648 - INFO - Epoch [004/150] | LR: 0.001000 | Loss: 2.1937 (Pred:0.0533, Phy:0.0001, Recon:0.0220, Lin:0.0087) | Val Loss: 0.0741 | Mem: 248MB (3.2%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 01:09:05,894 - INFO - Epoch [005/150] | LR: 0.001000 | Loss: 1.7913 (Pred:0.0449, Phy:0.0000, Recon:0.0161, Lin:0.0070) | Val Loss: 0.1425 | Mem: 248MB (3.2%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 01:09:18,167 - INFO - Epoch [006/150] | LR: 0.001000 | Loss: 1.6038 (Pred:0.0419, Phy:0.0000, Recon:0.0121, Lin:0.0060) | Val Loss: 0.0608 | Mem: 248MB (3.2%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 01:09:30,620 - INFO - Epoch [007/150] | LR: 0.001000 | Loss: 1.3700 (Pred:0.0362, Phy:0.0000, Recon:0.0095, Lin:0.0054) | Val Loss: 0.0751 | Mem: 248MB (3.2%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 01:09:43,039 - INFO - Epoch [008/150] | LR: 0.001000 | Loss: 1.2371 (Pred:0.0331, Phy:0.0000, Recon:0.0078, Lin:0.0051) | Val Loss: 0.0539 | Mem: 248MB (3.2%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 01:09:55,617 - INFO - Epoch [009/150] | LR: 0.001000 | Loss: 1.1599 (Pred:0.0308, Phy:0.0000, Recon:0.0076, Lin:0.0049) | Val Loss: 0.0803 | Mem: 248MB (3.2%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 01:10:07,956 - INFO - Epoch [010/150] | LR: 0.001000 | Loss: 1.0136 (Pred:0.0275, Phy:0.0000, Recon:0.0054, Lin:0.0047) | Val Loss: 0.0397 | Mem: 248MB (3.2%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 01:10:20,193 - INFO - Epoch [011/150] | LR: 0.001000 | Loss: 0.9861 (Pred:0.0269, Phy:0.0000, Recon:0.0051, Lin:0.0045) | Val Loss: 0.0497 | Mem: 248MB (3.2%) | Pwr: [Pwr: N/A (Unsupported)]
