2026-05-12 09:58:24,534 - INFO - ==================================================
2026-05-12 09:58:24,534 - INFO - 训练参数及权重配置 (采用深层残差网络):
2026-05-12 09:58:24,534 - INFO -   train_data: koopman_train_merged.npz
2026-05-12 09:58:24,534 - INFO -   val_data: koopman_val.npz
2026-05-12 09:58:24,534 - INFO -   ckpt_dir: checkpoints
2026-05-12 09:58:24,534 - INFO -   log_dir: logs
2026-05-12 09:58:24,534 - INFO -   epochs: 150
2026-05-12 09:58:24,534 - INFO -   batch_size: 1024
2026-05-12 09:58:24,534 - INFO -   lr: 0.001
2026-05-12 09:58:24,534 - INFO -   weight_decay: 0.0001
2026-05-12 09:58:24,534 - INFO -   step_size: 30
2026-05-12 09:58:24,534 - INFO -   gamma: 0.5
2026-05-12 09:58:24,534 - INFO -   pred_len: 20
2026-05-12 09:58:24,534 - INFO -   num_workers: 12
2026-05-12 09:58:24,534 - INFO -   prefetch: 40
2026-05-12 09:58:24,534 - INFO -   w_pred: 30.0
2026-05-12 09:58:24,534 - INFO -   w_acc: 100.0
2026-05-12 09:58:24,534 - INFO -   w_recon: 20.0
2026-05-12 09:58:24,534 - INFO -   w_linear: 15.0
2026-05-12 09:58:24,534 - INFO -   w_stab: 0.1
2026-05-12 09:58:24,534 - INFO -   state_weights: 1.0,1.0,2.0,50.0,50.0,100.0
2026-05-12 09:58:24,534 - INFO - ==================================================
2026-05-12 09:58:24,585 - INFO - >>> 正在计算全局 Mean & Std...
2026-05-12 09:58:37,472 - INFO - Dataset [TRAIN] 加载完毕: koopman_train_merged.npz | 包含 99 个动态段 | 共 195921 个推演样本.
2026-05-12 09:58:37,481 - INFO - Dataset [EVAL] 加载完毕: koopman_val.npz | 包含 3 个动态段 | 共 35937 个推演样本.
2026-05-12 09:58:49,477 - INFO - Epoch [001/150] | LR: 0.001000 | Loss: 79.9833 (Pred:1.2366, Phy:0.0158, Recon:1.6739, Lin:0.2052) | Val Loss: 0.2590 | Mem: 180MB (2.3%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-12 09:59:00,735 - INFO - Epoch [002/150] | LR: 0.001000 | Loss: 3.8883 (Pred:0.0865, Phy:0.0002, Recon:0.0478, Lin:0.0162) | Val Loss: 0.1972 | Mem: 180MB (2.3%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-12 09:59:09,532 - INFO - Epoch [003/150] | LR: 0.001000 | Loss: 2.4642 (Pred:0.0597, Phy:0.0001, Recon:0.0245, Lin:0.0096) | Val Loss: 0.0573 | Mem: 180MB (2.3%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-12 09:59:18,525 - INFO - Epoch [004/150] | LR: 0.001000 | Loss: 1.8396 (Pred:0.0465, Phy:0.0001, Recon:0.0153, Lin:0.0077) | Val Loss: 0.0891 | Mem: 180MB (2.3%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-12 09:59:28,080 - INFO - Epoch [005/150] | LR: 0.001000 | Loss: 1.4959 (Pred:0.0381, Phy:0.0000, Recon:0.0113, Lin:0.0073) | Val Loss: 0.0534 | Mem: 180MB (2.3%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-12 09:59:37,486 - INFO - Epoch [006/150] | LR: 0.001000 | Loss: 1.2497 (Pred:0.0317, Phy:0.0000, Recon:0.0088, Lin:0.0073) | Val Loss: 0.0690 | Mem: 180MB (2.3%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-12 09:59:47,581 - INFO - Epoch [007/150] | LR: 0.001000 | Loss: 1.0784 (Pred:0.0277, Phy:0.0000, Recon:0.0067, Lin:0.0067) | Val Loss: 0.1185 | Mem: 180MB (2.3%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-12 09:59:57,639 - INFO - Epoch [008/150] | LR: 0.001000 | Loss: 1.0017 (Pred:0.0262, Phy:0.0000, Recon:0.0059, Lin:0.0059) | Val Loss: 0.0408 | Mem: 180MB (2.3%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-12 10:00:07,550 - INFO - Epoch [009/150] | LR: 0.001000 | Loss: 0.9302 (Pred:0.0245, Phy:0.0000, Recon:0.0055, Lin:0.0052) | Val Loss: 0.0557 | Mem: 180MB (2.3%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-12 10:00:17,528 - INFO - Epoch [010/150] | LR: 0.001000 | Loss: 0.8689 (Pred:0.0235, Phy:0.0000, Recon:0.0043, Lin:0.0048) | Val Loss: 0.0511 | Mem: 180MB (2.3%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-12 10:00:27,355 - INFO - Epoch [011/150] | LR: 0.001000 | Loss: 0.8758 (Pred:0.0237, Phy:0.0000, Recon:0.0045, Lin:0.0044) | Val Loss: 0.1041 | Mem: 180MB (2.3%) | Pwr: [Pwr: N/A (Unsupported)]
