2026-05-13 02:21:00,702 - INFO - ==================================================
2026-05-13 02:21:00,703 - INFO - 训练参数及权重配置 (采用深层残差网络):
2026-05-13 02:21:00,703 - INFO -   train_data: koopman_train_merged.npz
2026-05-13 02:21:00,703 - INFO -   val_data: koopman_val.npz
2026-05-13 02:21:00,703 - INFO -   ckpt_dir: checkpoints
2026-05-13 02:21:00,703 - INFO -   log_dir: logs
2026-05-13 02:21:00,703 - INFO -   epochs: 150
2026-05-13 02:21:00,703 - INFO -   batch_size: 1024
2026-05-13 02:21:00,703 - INFO -   lr: 0.001
2026-05-13 02:21:00,703 - INFO -   weight_decay: 0.0001
2026-05-13 02:21:00,703 - INFO -   step_size: 30
2026-05-13 02:21:00,703 - INFO -   gamma: 0.5
2026-05-13 02:21:00,703 - INFO -   pred_len: 20
2026-05-13 02:21:00,703 - INFO -   num_workers: 12
2026-05-13 02:21:00,703 - INFO -   prefetch: 40
2026-05-13 02:21:00,703 - INFO -   w_pred: 30.0
2026-05-13 02:21:00,703 - INFO -   w_acc: 100.0
2026-05-13 02:21:00,703 - INFO -   w_recon: 20.0
2026-05-13 02:21:00,703 - INFO -   w_linear: 15.0
2026-05-13 02:21:00,703 - INFO -   w_stab: 0.1
2026-05-13 02:21:00,703 - INFO -   state_weights: 1.0,1.0,2.0,200.0,200.0,100.0
2026-05-13 02:21:00,703 - INFO - ==================================================
2026-05-13 02:21:00,759 - INFO - >>> 正在计算全局 Mean & Std...
2026-05-13 02:21:13,526 - INFO - Dataset [TRAIN] 加载完毕: koopman_train_merged.npz | 包含 99 个动态段 | 共 195921 个推演样本.
2026-05-13 02:21:13,566 - INFO - Dataset [EVAL] 加载完毕: koopman_val.npz | 包含 3 个动态段 | 共 35937 个推演样本.
2026-05-13 02:21:34,472 - INFO - Epoch [001/150] | LR: 0.001000 | Loss: 169.9368 (Pred:2.9496, Phy:0.0243, Recon:3.3666, Lin:0.2940) | Val Loss: 0.4773 | Mem: 317MB (4.1%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 02:21:49,447 - INFO - Epoch [002/150] | LR: 0.001000 | Loss: 11.0369 (Pred:0.2315, Phy:0.0003, Recon:0.1687, Lin:0.0402) | Val Loss: 0.2631 | Mem: 317MB (4.1%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 02:22:04,128 - INFO - Epoch [003/150] | LR: 0.001000 | Loss: 6.7318 (Pred:0.1500, Phy:0.0001, Recon:0.0919, Lin:0.0231) | Val Loss: 0.1602 | Mem: 317MB (4.1%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 02:22:19,217 - INFO - Epoch [004/150] | LR: 0.001000 | Loss: 4.9500 (Pred:0.1147, Phy:0.0001, Recon:0.0614, Lin:0.0167) | Val Loss: 0.1841 | Mem: 317MB (4.1%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 02:22:34,161 - INFO - Epoch [005/150] | LR: 0.001000 | Loss: 3.8033 (Pred:0.0903, Phy:0.0001, Recon:0.0437, Lin:0.0131) | Val Loss: 0.4047 | Mem: 317MB (4.1%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 02:22:48,908 - INFO - Epoch [006/150] | LR: 0.001000 | Loss: 3.2582 (Pred:0.0810, Phy:0.0000, Recon:0.0324, Lin:0.0107) | Val Loss: 0.1491 | Mem: 317MB (4.1%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 02:23:03,772 - INFO - Epoch [007/150] | LR: 0.001000 | Loss: 2.9559 (Pred:0.0745, Phy:0.0000, Recon:0.0283, Lin:0.0092) | Val Loss: 0.1866 | Mem: 317MB (4.1%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 02:23:18,402 - INFO - Epoch [008/150] | LR: 0.001000 | Loss: 2.7421 (Pred:0.0718, Phy:0.0000, Recon:0.0226, Lin:0.0081) | Val Loss: 0.1297 | Mem: 317MB (4.1%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 02:23:33,706 - INFO - Epoch [009/150] | LR: 0.001000 | Loss: 2.4063 (Pred:0.0652, Phy:0.0000, Recon:0.0165, Lin:0.0073) | Val Loss: 0.2889 | Mem: 317MB (4.1%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 02:23:48,980 - INFO - Epoch [010/150] | LR: 0.001000 | Loss: 2.3227 (Pred:0.0626, Phy:0.0000, Recon:0.0167, Lin:0.0067) | Val Loss: 0.1304 | Mem: 317MB (4.1%) | Pwr: [Pwr: N/A (Unsupported)]
2026-05-13 02:24:04,200 - INFO - Epoch [011/150] | LR: 0.001000 | Loss: 2.2390 (Pred:0.0599, Phy:0.0000, Recon:0.0170, Lin:0.0061) | Val Loss: 0.1230 | Mem: 317MB (4.1%) | Pwr: [Pwr: N/A (Unsupported)]
